Sport,Event,Country,Medals,country_3_letter_code,Year,Sede
Remo,dos con timonel masculino,Dinamarca,Bronze,DEN,1952,Helsinki
Remo,dos con timonel masculino,Italia,0,ITA,1952,Helsinki
Remo,dos con timonel masculino,Finlandia,0,FIN,1952,Helsinki
Remo,dos sin timonel masculino,Estados Unidos de America,Gold,USA,1952,Helsinki
Remo,dos sin timonel masculino,Belgica,Silver,BEL,1952,Helsinki
Remo,dos sin timonel masculino,Suiza,Bronze,SUI,1952,Helsinki
Remo,dos sin timonel masculino,Gran Bretana,0,GBR,1952,Helsinki
Remo,dos sin timonel masculino,Francia,0,FRA,1952,Helsinki
Remo,dos sin timonel masculino,Alemania,0,GER,1952,Helsinki
Remo,ocho con timonel masculino,Estados Unidos de America,Gold,USA,1952,Helsinki
Remo,ocho con timonel masculino,URSS,Silver,URS,1952,Helsinki
Remo,ocho con timonel masculino,Australia,Bronze,AUS,1952,Helsinki
Remo,ocho con timonel masculino,Reino Unido,0,REU,1952,Helsinki
Remo,ocho con timonel masculino,Alemania,0,GER,1952,Helsinki
Saltos Ecuestres,equipo mixto,Reino Unido,Gold,REU,1952,Helsinki
Saltos Ecuestres,equipo mixto,Chile,Silver,CHI,1952,Helsinki
Saltos Ecuestres,equipo mixto,Estados Unidos de America,Bronze,USA,1952,Helsinki
Saltos Ecuestres,equipo mixto,Brasil,0,BRA,1952,Helsinki
Saltos Ecuestres,equipo mixto,Francia,0,FRA,1952,Helsinki
Saltos Ecuestres,equipo mixto,Alemania,0,GER,1952,Helsinki
Saltos Ecuestres,equipo mixto,Argentina,0,ARG,1952,Helsinki
Saltos Ecuestres,equipo mixto,Portugal,0,POR,1952,Helsinki
Saltos Ecuestres,equipo mixto,Mexico,0,MEX,1952,Helsinki
Saltos Ecuestres,equipo mixto,Espana,0,ESP,1952,Helsinki
Saltos Ecuestres,equipo mixto,Suecia,0,SWE,1952,Helsinki
Saltos Ecuestres,equipo mixto,Egipto,0,EGY,1952,Helsinki
Saltos Ecuestres,equipo mixto,Rumania,0,RUM,1952,Helsinki
Saltos Ecuestres,equipo mixto,URSS,0,URS,1952,Helsinki
Vela,5.5m mixto,Estados Unidos de America,Gold,USA,1952,Helsinki
Vela,5.5m mixto,Noruega,Silver,NOR,1952,Helsinki
Vela,5.5m mixto,Suecia,Bronze,SWE,1952,Helsinki
Vela,5.5m mixto,Portugal,0,POR,1952,Helsinki
Vela,5.5m mixto,Argentina,0,ARG,1952,Helsinki
Vela,5.5m mixto,Reino Unido,0,REU,1952,Helsinki
Vela,5.5m mixto,Sudafrica,0,RSA,1952,Helsinki
Vela,5.5m mixto,Finlandia,0,FIN,1952,Helsinki
Vela,5.5m mixto,Alemania,0,GER,1952,Helsinki
Vela,5.5m mixto,Italia,0,ITA,1952,Helsinki
Vela,5.5m mixto,Dinamarca,0,DEN,1952,Helsinki
Vela,5.5m mixto,Suiza,0,SUI,1952,Helsinki
Vela,5.5m mixto,Paises Bajos,0,NED,1952,Helsinki
Vela,5.5m mixto,Francia,0,FRA,1952,Helsinki
Vela,5.5m mixto,Bahamas,0,BAH,1952,Helsinki
Vela,5.5m mixto,URSS,0,URS,1952,Helsinki
Vela,6m mixto,Estados Unidos de America,Gold,USA,1952,Helsinki
Vela,6m mixto,Noruega,Silver,NOR,1952,Helsinki
Vela,6m mixto,Finlandia,Bronze,FIN,1952,Helsinki
Vela,6m mixto,Suecia,0,SWE,1952,Helsinki
Vela,6m mixto,Argentina,0,ARG,1952,Helsinki
Vela,6m mixto,Suiza,0,SUI,1952,Helsinki
Vela,6m mixto,Canada,0,CAN,1952,Helsinki
Vela,6m mixto,Italia,0,ITA,1952,Helsinki
Vela,6m mixto,Reino Unido,0,REU,1952,Helsinki
Vela,6m mixto,Alemania,0,GER,1952,Helsinki
Vela,6m mixto,URSS,0,URS,1952,Helsinki
Vela,keelboat mixto,Italia,Gold,ITA,1952,Helsinki
Vela,keelboat mixto,Estados Unidos de America,Silver,USA,1952,Helsinki
Vela,keelboat mixto,Portugal,Bronze,POR,1952,Helsinki
Vela,keelboat mixto,Cuba,0,CUB,1952,Helsinki
Vela,keelboat mixto,Bahamas,0,BAH,1952,Helsinki
Vela,keelboat mixto,Francia,0,FRA,1952,Helsinki
Vela,keelboat mixto,Suecia,0,SWE,1952,Helsinki
Vela,keelboat mixto,Paises Bajos,0,NED,1952,Helsinki
Vela,keelboat mixto,Suiza,0,SUI,1952,Helsinki
Vela,keelboat mixto,Canada,0,CAN,1952,Helsinki
Vela,keelboat mixto,Alemania,0,GER,1952,Helsinki
Vela,keelboat mixto,Brasil,0,BRA,1952,Helsinki
Vela,keelboat mixto,Gran Bretana,0,GBR,1952,Helsinki
Vela,keelboat mixto,Austria,0,AUT,1952,Helsinki
Vela,keelboat mixto,Grecia,0,GRE,1952,Helsinki
Vela,keelboat mixto,Argentina,0,ARG,1952,Helsinki
Vela,keelboat mixto,URSS,0,URS,1952,Helsinki
Vela,keelboat mixto,Australia,0,AUS,1952,Helsinki
Vela,keelboat mixto,Finlandia,,FIN,1952,Helsinki
Vela,keelboat mixto,Yugoslavia,0,YUG,1952,Helsinki
Vela,keelboat mixto,Monaco,0,MON,1952,Helsinki
Vela,dragon mixto,Noruega,Gold,NOR,1952,Helsinki
Vela,dragon mixto,Suecia,Silver,SWE,1952,Helsinki
Vela,dragon mixto,Alemania,Bronze,GER,1952,Helsinki
Vela,dragon mixto,Argentina,0,ARG,1952,Helsinki
Vela,dragon mixto,Dinamarca,0,DEN,1952,Helsinki
Vela,dragon mixto,Paises Bajos,0,NED,1952,Helsinki
Vela,dragon mixto,Brasil,0,BRA,1952,Helsinki
Vela,dragon mixto,Portugal,0,POR,1952,Helsinki
Vela,dragon mixto,Italia,0,ITA,1952,Helsinki
Vela,dragon mixto,Canada,0,CAN,1952,Helsinki
Vela,dragon mixto,Estados Unidos de America,0,USA,1952,Helsinki
Vela,dragon mixto,Australia,0,AUS,1952,Helsinki
Vela,dragon mixto,Reino Unido,0,REU,1952,Helsinki
Vela,dragon mixto,Finlandia,0,FIN,1952,Helsinki
Vela,dragon mixto,URSS,0,URS,1952,Helsinki
Vela,dragon mixto,Francia,0,FRA,1952,Helsinki
Vela,dragon mixto,Belgica,0,BEL,1952,Helsinki
Waterpolo,masculino,Hungria,Gold,HUN,1952,Helsinki
Waterpolo,masculino,Yugoslavia,Silver,YUG,1952,Helsinki
Waterpolo,masculino,Italia,Bronze,ITA,1952,Helsinki
Waterpolo,masculino,Estados Unidos de America,0,USA,1952,Helsinki
Waterpolo,masculino,Paises Bajos,0,NED,1952,Helsinki
Waterpolo,masculino,Belgica,0,BEL,1952,Helsinki
Waterpolo,masculino,URSS,0,URS,1952,Helsinki
Waterpolo,masculino,Espana,0,ESP,1952,Helsinki
Waterpolo,masculino,Reino Unido,0,REU,1952,Helsinki
Waterpolo,masculino,Egipto,0,EGY,1952,Helsinki
Waterpolo,masculino,Suecia,0,SWE,1952,Helsinki
Waterpolo,masculino,Sudafrica,0,RSA,1952,Helsinki
Waterpolo,masculino,Austria,0,AUT,1952,Helsinki
Waterpolo,masculino,Alemania,0,GER,1952,Helsinki
Waterpolo,masculino,Argentina,0,ARG,1952,Helsinki
Waterpolo,masculino,Brasil,0,BRA,1952,Helsinki
Waterpolo,masculino,Australia,0,AUS,1952,Helsinki
Waterpolo,masculino,India,0,IND,1952,Helsinki
Waterpolo,masculino,Mexico,0,MEX,1952,Helsinki
Waterpolo,masculino,Portugal,0,POR,1952,Helsinki
Waterpolo,masculino,Rumania,0,RUM,1952,Helsinki
Atletismo,relevo 4x100m femenino,Australia,Gold,AUS,1956,Melbourne
Atletismo,relevo 4x100m femenino,Reino Unido,Silver,REU,1956,Melbourne
Atletismo,relevo 4x100m femenino,Estados Unidos de America,Bronze,USA,1956,Melbourne
Atletismo,relevo 4x100m femenino,URSS,0,URS,1956,Melbourne
Atletismo,relevo 4x100m femenino,Italia,0,ITA,1956,Melbourne
Atletismo,relevo 4x100m femenino,Alemania,0,GER,1956,Melbourne
Atletismo,relevo 4X100m masculino,Estados Unidos de America,Gold,USA,1956,Melbourne
Atletismo,relevo 4X100m masculino,URSS,Silver,URS,1956,Melbourne
Atletismo,relevo 4X100m masculino,Alemania,Bronze,GER,1956,Melbourne
Atletismo,relevo 4X100m masculino,Italia,0,ITA,1956,Melbourne
Atletismo,relevo 4X100m masculino,Reino Unido,0,REU,1956,Melbourne
Atletismo,relevo 4X100m masculino,Polonia,0,POL,1956,Melbourne
Atletismo,relevo 4x400m masculino,Estados Unidos de America,Gold,USA,1956,Melbourne
Atletismo,relevo 4x400m masculino,Australia,Silver,AUS,1956,Melbourne
Atletismo,relevo 4x400m masculino,Reino Unido,Bronze,REU,1956,Melbourne
Atletismo,relevo 4x400m masculino,Alemania,0,GER,1956,Melbourne
Atletismo,relevo 4x400m masculino,Canada,0,CAN,1956,Melbourne
Baloncesto,masculino,Estados Unidos de America,Gold,USA,1956,Melbourne
Baloncesto,masculino,URSS,Silver,URS,1956,Melbourne
Baloncesto,masculino,Uruguay,Bronze,URU,1956,Melbourne
Baloncesto,masculino,Francia,0,FRA,1956,Melbourne
Baloncesto,masculino,Bulgaria,0,BUL,1956,Melbourne
Baloncesto,masculino,Brasil,0,BRA,1956,Melbourne
Baloncesto,masculino,Filipinas,0,FIL,1956,Melbourne
Baloncesto,masculino,Chile,0,CHI,1956,Melbourne
Baloncesto,masculino,Canada,0,CAN,1956,Melbourne
Baloncesto,masculino,Japon,0,JPN,1956,Melbourne
Baloncesto,masculino,Republica Popular China,0,CHN,1956,Melbourne
Baloncesto,masculino,Chinese Taipei,0,TPE,1956,Melbourne
Baloncesto,masculino,Australia,0,AUS,1956,Melbourne
Baloncesto,masculino,Singapur,0,SGP,1956,Melbourne
Baloncesto,masculino,Republica de Corea,0,KOR,1956,Melbourne
Baloncesto,masculino,Tailandia,0,THA,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Australia,Gold,AUS,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Checoslovaquia,Silver,TCH,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Italia,Bronze,ITA,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Gran Bretana,0,GBR,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Francia,0,FRA,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Nueva Zelanda,0,NZL,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Sudafrica,0,RSA,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Estados Unidos de America,0,USA,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,Alemania,0,GER,1956,Melbourne
Ciclismo en pista,2000m tandem masculino,URSS,0,URS,1956,Melbourne
Ciclismo en pista,persecucion por equipos 4000m masculinos,Italia,Gold,ITA,1956,Melbourne
Ciclismo en pista,persecucion por equipos 4000m masculinos,Francia,Silver,FRA,1956,Melbourne
Ciclismo en pista,persecucion por equipos 4000m masculinos,Reino Unido,Bronze,REU,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Francia,Gold,FRA,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Reino Unido,Silver,REU,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Alemania,Bronze,GER,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Italia,0,ITA,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Suecia,0,SWE,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,URSS,0,URS,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Belgica,0,BEL,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Colombia,0,COL,1956,Melbourne
Ciclismo en ruta,contrarreloj por equipos masculinos,Etiopia,0,ETH,1956,Melbourne
Esgrima,espada por equipos masculinos,Italia,Gold,ITA,1956,Melbourne
Esgrima,espada por equipos masculinos,Hungria,Silver,HUN,1956,Melbourne
Esgrima,espada por equipos masculinos,Francia,Bronze,FRA,1956,Melbourne
Esgrima,espada por equipos masculinos,Reino Unido,0,REU,1956,Melbourne
Esgrima,espada por equipos masculinos,Belgica,0,BEL,1956,Melbourne
Esgrima,espada por equipos masculinos,URSS,0,URS,1956,Melbourne
Esgrima,florete equipos masculinos,Italia,Gold,ITA,1956,Melbourne
Esgrima,florete equipos masculinos,Francia,Silver,FRA,1956,Melbourne
Esgrima,florete equipos masculinos,Hungria,Bronze,HUN,1956,Melbourne
Esgrima,florete equipos masculinos,Estados Unidos de America,0,USA,1956,Melbourne
Esgrima,florete equipos masculinos,Reino Unido,0,REU,1956,Melbourne
Esgrima,florete equipos masculinos,URSS,0,URS,1956,Melbourne
Esgrima,sable por equipos masculinos,Hungria,Gold,HUN,1956,Melbourne
Esgrima,sable por equipos masculinos,Polonia,Silver,POL,1956,Melbourne
Esgrima,sable por equipos masculinos,URSS,Bronze,URS,1956,Melbourne
Esgrima,sable por equipos masculinos,Francia,0,FRA,1956,Melbourne
Esgrima,sable por equipos masculinos,Italia,0,ITA,1956,Melbourne
Esgrima,sable por equipos masculinos,Estados Unidos de America,0,USA,1956,Melbourne
Esgrima,sable por equipos masculinos,Reino Unido,0,REU,1956,Melbourne
Esgrima,sable por equipos masculinos,Australia,0,AUS,1956,Melbourne
Futbol,masculino,URSS,Gold,URS,1956,Melbourne
Futbol,masculino,Yugoslavia,Silver,YUG,1956,Melbourne
Futbol,masculino,Bulgaria,Bronze,BUL,1956,Melbourne
Futbol,masculino,India,0,IND,1956,Melbourne
Futbol,masculino,Indonesia,0,INA,1956,Melbourne
Futbol,masculino,Reino Unido,0,REU,1956,Melbourne
Futbol,masculino,Australia,0,AUS,1956,Melbourne
Futbol,masculino,Estados Unidos de America,0,USA,1956,Melbourne
Futbol,masculino,Alemania,0,GER,1956,Melbourne
Futbol,masculino,Tailandia,0,THA,1956,Melbourne
Futbol,masculino,Japon,0,JPN,1956,Melbourne
Hockey,masculino,India,Gold,IND,1956,Melbourne
Hockey,masculino,Pakistan,Silver,PAK,1956,Melbourne
Hockey,masculino,Alemania,Bronze,GER,1956,Melbourne
Hockey,masculino,Reino Unido,0,REU,1956,Melbourne
Hockey,masculino,Australia,0,AUS,1956,Melbourne
Hockey,masculino,Nueva Zelanda,0,NZL,1956,Melbourne
Hockey,masculino,Belgica,0,BEL,1956,Melbourne
Hockey,masculino,Singapur,0,SGP,1956,Melbourne
Hockey,masculino,Malasia,0,MAS,1956,Melbourne
Hockey,masculino,Kenia,0,KEN,1956,Melbourne
Hockey,masculino,Estados Unidos de America,0,USA,1956,Melbourne
Hockey,masculino,Afganistan,0,AFG,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Australia,Gold,AUS,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Estados Unidos de America,Silver,USA,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Sudafrica,Bronze,RSA,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Alemania,0,GER,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Canada,0,CAN,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Suecia,0,SWE,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Hungria,0,HUN,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Reino Unido,0,REU,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Japon,0,JPN,1956,Melbourne
Natacion,relevo 4x100m  estilo libre femenino,Francia,0,FRA,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Australia,Gold,AUS,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Estados Unidos de America,Silver,USA,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,URSS,Bronze,URS,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Japon,0,JPN,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Alemania,0,GER,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Reino Unido,0,REU,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Italia,0,ITA,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Sudafrica,0,RSA,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Francia,0,FRA,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Hungria,0,HUN,1956,Melbourne
Natacion,relevo 4x100n estilo libre masculino,Filipinas,0,PHI,1956,Melbourne
Pentlaton moderno,equipo masculino,URSS,Gold,URS,1956,Melbourne
Pentlaton moderno,equipo masculino,Estados Unidos de America,Silver,USA,1956,Melbourne
Pentlaton moderno,equipo masculino,Finlandia,Bronze,FIN,1956,Melbourne
Pentlaton moderno,equipo masculino,Hungria,0,HUN,1956,Melbourne
